user_id,active_month,avg_month_logins_amount,days_since_last_login,frecuency_score_last_active_month,is_churn,avg_month_fiat_payment_volumen,avg_month_fiat_payment_tx_amount,avg_month_crypto_payment_volumen,avg_month_earn_volumen,avg_month_earn_tx_amount,avg_month_fiat_cashin_volumen,avg_month_fiat_cashin_tx_amount,avg_month_crypto_cashin_volumen,avg_month_crypto_cashin_tx_amount,avg_month_fiat_cashout_volumen,avg_month_fiat_cashout_tx_amount,avg_month_crypto_cashout_volumen,avg_month_crypto_cashout_tx_amount,total_avg_tx_count,is_engaged
user_02319,2,5.8,323,70.64,1,30.48,3,172.53,0.22,13,157.52,2,0.0,0,125.24,1,0.0,0,19,True
user_02321,5,18.6,1,0.0,0,153.27,26,0.48,0.0,0,568.49,30,0.0,0,396.84,39,0.0,0,95,True
user_02322,2,1.2,97,5.15,1,0.0,0,0.0,0.0,1,25.86,0,0.0,1,24.31,0,0.0,1,3,True
user_02327,3,3.8,10,56.64,1,0.0,0,0.0,0.01,11,0.76,0,0.0,0,0.71,0,0.0,0,11,True
user_02331,2,6.2,306,48.32,1,150.68,8,0.0,0.0,0,209.58,0,0.0,0,55.42,6,0.0,0,14,True
user_02332,2,4.3,61,8.82,1,0.0,0,0.0,0.59,0,125.86,0,0.0,1,134.02,1,0.0,0,2,True
user_02334,4,16.0,74,0.0,1,0.0,1,0.0,0.0,1,1696.64,201,0.0,0,1559.3,29,0.0,0,232,True
user_02335,10,6.8,1,0.0,0,442.72,5,0.0,1.29,4,657.07,3,0.0,0,265.77,3,0.0,0,15,True
user_02336,7,2.7,15,3.31,1,0.0,0,51.67,0.22,17,25.64,0,0.0,1,24.15,0,0.0,1,19,True
user_02340,5,8.9,1,0.0,0,0.0,0,0.17,0.01,0,16.85,1,0.0,1,2.25,0,0.0,1,3,True
user_02342,5,9.9,5,0.0,0,0.0,0,495.22,0.0,0,983.0,1,400.02,2,564.02,0,794.09,2,5,True
user_02343,4,1.0,221,39.41,1,0.0,0,420.81,0.0,0,436.21,1,0.0,0,0.0,0,456.3,0,1,True
user_02345,3,2.1,203,70.49,1,0.0,1,2.49,0.01,6,1.35,1,0.0,0,1.35,1,0.0,0,9,True
user_02346,3,12.3,8,32.18,1,0.0,1,0.31,0.07,1,254.09,24,0.03,0,250.8,11,0.0,0,37,True
user_02347,2,9.7,306,46.71,1,590.6,31,0.0,0.0,0,601.04,5,0.0,0,24.2,0,0.0,0,36,True
user_02351,9,3.2,14,48.95,1,0.0,1,59.04,0.0,1,0.0,0,58.55,0,59.85,2,0.0,0,4,True
user_02354,13,2.9,89,0.0,0,72.78,1,2.76,0.41,16,81.38,0,0.0,0,0.0,0,0.0,0,17,True
user_02359,2,1.0,96,4.78,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1,3,True
user_02362,2,9.3,288,8.84,1,419.83,28,0.0,0.12,1,501.67,7,0.0,1,26.19,2,0.0,1,40,True
user_02365,2,3.2,259,42.12,1,20.92,1,0.0,0.0,0,120.17,0,0.0,1,97.71,2,0.0,1,5,True
user_02366,7,9.3,1,0.0,0,15.58,0,29.9,0.13,15,81.49,1,0.0,1,41.48,3,25.62,0,20,True
user_02376,3,4.6,44,26.14,1,0.0,0,0.0,0.0,0,1.69,2,0.0,0,0.0,0,0.0,0,2,True
user_02379,2,2.7,216,4.41,1,0.0,1,0.0,0.0,0,767.94,3,0.0,0,781.19,2,0.0,0,6,True
user_02380,3,1.7,31,16.21,1,0.0,1,0.64,0.01,9,0.63,1,0.0,0,1.25,0,0.0,0,11,True
user_02383,5,8.3,00:00:00,0.0,0,27.14,3,0.0,0.0,0,154.14,4,0.0,0,110.02,12,0.0,0,19,True
user_02386,3,2.5,85,5.27,1,0.0,0,0.0,0.0,0,2.72,0,0.0,0,2.59,1,0.0,0,1,True
user_02388,5,3.3,16,22.45,1,25.7,2,24.64,0.05,18,39.77,1,0.0,0,1.9,0,0.0,0,21,True
user_02391,4,6.5,1,0.0,0,0.0,0,0.0,0.09,6,79.58,3,0.0,0,59.84,1,0.0,0,10,True
user_02394,4,12.2,18,0.0,0,0.0,0,0.0,6.2,11,189.55,0,0.0,0,173.35,0,0.0,1,12,True
user_02395,9,9.2,51,0.0,0,1.42,0,103.35,0.05,4,93.37,1,0.66,0,55.43,1,20.54,0,6,True
user_02399,3,5.9,169,97.91,1,0.0,0,0.0,0.0,0,274.59,11,0.0,0,322.0,10,0.0,0,21,True
user_02401,2,3.9,286,75.58,1,0.0,0,251.15,0.0,0,175.53,0,398.49,2,91.72,1,497.52,0,3,True
user_02403,5,3.8,244,5.28,1,0.0,1,0.0,0.0,1,51.59,0,0.0,0,53.0,0,0.0,0,2,True
user_02405,2,5.4,267,99.36,1,483.37,15,0.0,0.0,1,458.52,2,0.0,1,7.59,0,0.0,1,20,True
user_02408,5,6.3,1,0.0,0,0.0,0,473.99,0.0,0,0.0,0,925.28,3,483.98,0,329.34,1,4,True
user_02415,4,7.6,3,0.0,0,63.05,2,14.22,0.0,3,89.07,3,0.0,0,21.29,4,0.0,0,12,True
user_02416,10,29.3,00:00:00,0.0,0,31.59,9,0.0,0.0,0,790.39,121,0.0,0,703.97,84,0.0,0,214,True
user_02420,3,3.6,6,61.98,1,6.86,1,1.63,0.02,4,22.9,4,0.0,0,15.75,6,0.0,0,15,True
user_02421,12,14.4,9,10.01,1,10.86,0,0.0,0.44,8,356.52,15,0.0,0,335.42,10,0.0,1,34,True
user_02424,6,13.0,33,17.04,1,0.0,1,528.23,0.0,0,2402.01,35,0.0,1,1602.7,13,548.92,2,52,True
user_02425,8,26.0,2,0.0,0,10.12,0,0.85,0.09,11,475.1,51,0.0,0,477.16,45,0.0,0,107,True
user_02426,4,6.5,78,0.0,0,1.86,0,0.0,0.03,14,3.35,0,0.0,0,1.98,1,0.0,0,15,True
user_02428,2,2.1,51,5.08,1,0.0,1,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,2,True
user_02429,2,1.1,218,3.85,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_02433,4,6.1,1,0.0,0,3.02,1,0.0,0.0,0,52.36,1,0.0,0,3.76,0,0.0,0,2,True
user_02435,3,3.7,99,3.87,1,0.0,0,0.29,0.0,0,0.01,0,0.0,1,0.28,0,0.0,0,1,True
user_02436,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,2,True
user_02440,2,1.1,46,5.0,1,0.0,0,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,2,True
user_02449,4,8.1,9,53.86,1,1.08,0,0.0,0.0,0,36.77,3,0.0,0,37.85,10,0.0,0,13,True
user_02450,2,1.1,63,5.31,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
user_02452,2,3.9,131,108.73,1,11.83,4,0.0,0.0,0,13.25,1,0.0,0,0.0,0,0.0,1,6,True
user_02456,4,7.9,4,0.0,0,48.07,2,0.2,0.04,9,56.65,3,0.0,0,0.0,0,0.0,0,14,True
user_02465,5,1.8,250,5.0,1,0.0,0,0.0,0.0,0,22.74,0,0.0,0,25.95,2,0.0,0,2,True
user_02478,2,10.6,40,27.3,1,0.0,0,1.69,0.0,0,0.94,1,1.6,0,2.59,0,0.0,0,1,True
user_02480,2,,,0.0,1,0.0,0,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,2,True
user_02486,6,3.1,139,0.0,0,0.0,0,0.0,0.0,15,0.01,1,0.0,0,0.0,0,0.0,0,16,True
user_02488,2,1.9,290,4.62,1,15.7,1,0.0,0.0,0,18.13,1,0.0,0,3.13,0,0.0,0,2,True
user_02490,2,1.1,339,4.5,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_02495,9,16.2,1,0.0,0,62.38,9,36.88,0.14,10,124.99,8,2.9,0,51.46,7,4.29,0,34,True
user_02498,7,16.8,1,0.0,0,15.14,0,2.96,0.11,15,22.47,3,0.0,1,4.51,0,0.0,0,19,True
user_02501,6,2.2,5,0.0,0,0.02,0,0.13,0.0,0,0.14,0,0.0,0,0.0,0,0.0,0,0,True
user_02503,4,3.1,3,0.0,0,0.54,0,1.46,0.01,17,1.38,0,0.0,0,0.0,0,0.0,0,17,True
user_02506,2,2.2,144,4.65,1,0.0,0,1.77,0.0,0,0.0,0,0.0,0,1.65,2,0.0,0,2,True
user_02507,2,1.0,181,5.06,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
user_02509,6,11.0,186,0.0,1,0.0,0,0.0,0.0,0,1792.07,22,0.0,0,1918.33,560,0.0,0,582,True
user_02510,2,6.0,113,24.18,1,0.0,0,11.02,0.0,1,4.32,0,7.24,0,12.15,1,0.0,0,2,True
user_02515,3,0.9,18,4.34,1,0.0,0,0.0,0.0,0,0.62,0,0.0,1,0.6,0,0.0,0,1,True
user_02516,2,1.7,243,14.34,1,0.0,0,0.0,0.0,0,0.03,1,0.0,0,0.0,0,0.0,0,1,True
user_02517,4,3.1,214,3.93,1,2.01,0,0.0,0.0,1,19.28,3,0.0,0,14.75,0,0.0,0,4,True
user_02522,2,1.1,188,10.6,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_02523,4,1.2,65,4.06,1,0.0,0,7.86,0.0,0,0.0,0,7.97,0,7.66,2,0.0,1,3,True
user_02524,7,25.7,6,0.0,0,0.0,0,9.15,5.98,12,6856.79,63,0.0,1,7402.6,18,10.1,0,94,True
user_02526,3,3.4,36,4.57,1,0.0,0,61.85,0.0,0,62.16,0,0.0,0,0.0,1,56.04,0,1,True
user_02531,4,4.3,63,32.42,1,0.0,1,36.92,0.0,1,20.45,0,0.0,0,16.73,0,0.0,0,2,True
user_02533,2,1.0,97,28.83,1,0.0,0,0.71,0.0,0,1.1,0,0.0,0,1.65,0,0.0,1,1,True
user_02534,4,1.0,144,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_02539,4,4.3,44,0.0,0,0.0,0,0.0,0.07,8,29.31,1,0.0,0,29.52,0,0.0,0,9,True
user_02540,3,1.0,98,1.91,1,0.0,1,131.43,0.0,0,167.09,0,0.0,1,17.5,0,143.83,0,2,True
user_02541,2,1.0,338,7.16,1,0.0,0,0.0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,1,3,True
user_02543,6,12.6,1,0.0,0,1463.34,15,0.0,1.18,6,1535.48,5,0.0,1,63.25,0,0.0,0,27,True
user_02544,2,4.8,128,7.78,1,14.13,0,0.0,0.0,0,2107.17,25,0.0,0,1872.68,11,0.0,0,36,True
user_02546,2,5.8,76,0.0,1,0.0,0,0.0,0.0,0,52.7,1,0.0,0,59.58,0,0.0,0,1,True
user_02556,4,13.5,123,4.45,1,0.0,0,2.98,1.15,15,2.8,1,92.49,0,0.0,0,106.18,0,16,True
user_02566,2,1.2,277,3.66,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_02567,2,2.7,208,84.06,1,0.0,0,106.64,0.0,0,0.0,0,105.54,1,110.64,3,0.0,0,4,True
user_02576,2,9.0,52,122.13,1,0.0,0,0.0,0.0,0,3448.0,108,0.0,0,2900.02,41,0.0,0,149,True
user_02579,2,6.3,291,74.84,1,204.03,10,0.0,0.0,0,222.54,3,0.0,1,12.67,1,0.0,1,16,True
user_02580,2,4.2,57,39.11,1,0.0,1,0.0,0.0,0,181.25,2,0.0,0,194.85,3,0.0,0,6,True
user_02586,2,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_02587,3,0.9,155,17.48,1,0.0,0,0.0,0.0,0,40.58,0,0.0,1,36.39,0,0.0,0,1,True
user_02589,3,4.5,302,4.91,1,246.54,12,0.0,0.0,0,276.54,2,0.0,0,54.69,1,0.0,0,15,True
user_02595,3,4.0,8,270.26,1,0.0,0,0.0,0.0,0,63.47,5,0.0,1,63.79,1,0.0,0,7,True
user_02598,4,8.0,1,0.0,0,0.0,0,0.0,0.15,8,98.21,1,0.0,0,11.87,0,0.0,0,9,True
user_02600,12,3.5,333,0.0,0,5.5,0,0.0,0.02,18,5.69,0,0.0,1,0.0,0,0.0,0,19,True
user_02603,3,6.5,285,156.83,1,737.31,12,0.0,0.0,0,803.98,3,0.0,0,0.0,0,0.0,1,16,True
user_02605,9,12.7,33,0.0,0,28.77,2,0.0,1.27,12,511.69,3,0.0,0,492.54,13,0.0,0,30,True
user_02611,6,9.7,5,0.0,0,217.31,4,371.6,0.09,12,106.22,0,424.86,2,234.17,1,0.0,0,19,True
user_02613,2,1.6,155,5.14,1,0.0,1,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,2,True
user_02619,4,7.5,18,61.15,1,5.28,1,0.15,0.07,11,58.96,1,0.0,0,46.94,5,0.0,0,18,True
user_02621,2,6.7,71,48.06,1,0.0,1,6.55,0.01,3,4.3,1,0.0,1,3.99,1,0.0,0,7,True
user_02623,2,,,0.0,1,0.0,1,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,2,True
user_02626,8,7.9,24,21.03,1,89.51,4,17.98,0.04,17,102.29,1,0.0,1,1.75,0,0.0,0,23,True
user_02627,3,5.3,306,5.62,1,451.97,15,0.0,0.0,0,614.52,9,0.0,1,181.18,5,0.0,0,30,True
user_02628,7,7.1,2,0.0,0,10.89,1,14.1,0.24,13,78.27,2,0.0,1,57.51,3,0.0,0,20,True
user_02630,5,4.0,115,10.37,1,0.0,1,0.0,0.1,5,4.14,0,0.0,0,3.97,0,0.0,0,6,True
user_02631,3,3.8,265,5.35,1,303.87,8,0.0,0.0,0,449.13,2,0.0,0,126.6,0,0.0,0,10,True
user_02635,2,1.0,284,37.91,1,0.0,0,3.73,0.0,1,0.0,0,3.48,1,3.69,0,0.0,0,2,True
user_02638,12,10.6,3,0.0,0,81.16,8,44.31,0.09,8,159.59,7,0.0,0,27.16,1,2.95,1,25,True
user_02639,7,4.6,4,0.0,0,15.53,1,0.0,0.0,0,34.18,3,0.0,0,23.09,2,0.0,0,6,True
user_02640,2,2.4,283,17.76,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_02641,6,21.1,2,0.0,0,25.97,3,322.91,0.0,0,1019.87,23,731.71,7,510.11,21,513.2,3,57,True
user_02647,5,3.2,183,22.21,1,41.41,1,0.0,0.0,0,43.65,0,0.0,0,0.0,0,0.0,0,1,True
user_02649,5,3.9,3,0.0,0,0.44,0,0.0,0.0,0,114.82,1,0.0,1,99.88,1,0.0,0,3,True
user_02652,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,True
user_02653,5,5.8,9,0.0,0,29.55,0,0.0,0.8,9,59.91,0,0.0,0,31.01,0,0.0,0,9,True
user_02657,2,1.9,162,14.47,1,0.0,0,1113.93,0.0,0,1877.34,4,0.0,0,555.62,1,1164.77,2,7,True
user_02658,4,2.5,19,23.26,1,5.45,1,0.03,0.0,3,3.6,1,0.0,0,0.03,0,0.0,0,5,True
user_02660,8,14.3,22,55.91,1,16.36,2,126.64,0.0,0,1262.5,123,6.5,0,1111.2,22,106.2,2,149,True
user_02662,4,11.4,7,0.0,0,12.71,1,0.0,1.05,11,235.43,12,0.0,0,223.3,5,0.0,0,29,True
user_02663,2,1.0,153,136.11,1,0.0,0,0.0,0.0,0,2017.89,10,0.0,0,2119.64,11,0.0,0,21,True
user_02666,9,12.1,19,0.0,0,0.48,1,7.35,2.9,16,447.85,2,0.0,0,444.76,4,0.0,0,23,True
user_02668,2,6.3,245,24.19,1,0.0,1,0.0,0.0,0,893.5,6,0.0,0,773.89,6,0.0,1,14,True
user_02677,7,12.2,11,28.4,1,29.21,3,199.52,0.33,9,734.8,13,77.07,0,528.35,32,135.33,0,57,True
user_02681,4,3.3,4,0.0,0,0.0,0,0.88,0.0,0,940.01,101,0.0,1,922.41,15,0.0,0,117,True
user_02682,12,15.9,32,6.92,1,0.0,0,0.0,0.0,0,777.91,6,0.0,1,752.7,22,0.0,1,30,True
user_02684,3,3.1,15,29.78,1,1.83,1,0.0,0.0,0,5.77,0,0.0,0,3.77,0,0.0,0,1,True
user_02687,8,22.6,1,0.0,0,6.32,0,0.0,0.0,0,762.73,124,0.0,0,778.28,52,0.0,0,176,True
user_02698,4,8.4,1,0.0,0,52.71,5,0.46,0.0,0,521.81,20,0.0,0,442.3,16,0.0,1,42,True
user_02700,4,2.3,120,4.76,1,0.0,0,0.0,0.0,0,47.34,0,0.0,0,43.6,0,0.0,0,0,True
user_02701,3,,,0.0,1,0.0,0,0.0,0.0,0,3.99,0,0.0,0,3.36,1,0.0,0,1,True
user_02702,4,19.6,1,0.0,0,195.84,16,306.38,2.03,29,530.82,4,0.0,0,186.94,1,0.0,1,51,True
user_02706,2,3.7,318,18.14,1,0.0,0,0.0,0.0,0,40.89,2,0.0,1,41.02,3,0.0,0,6,True
user_02707,2,,,0.0,1,0.0,1,0.0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,5,True
user_02719,3,4.3,70,43.5,1,0.0,0,115.94,0.01,6,14.43,0,215.34,0,98.93,0,13.0,0,6,True
user_02720,4,1.9,4,0.0,0,0.0,0,0.0,0.21,1,29.88,0,0.0,1,28.17,0,0.0,0,2,True
user_02724,5,2.7,44,27.64,1,0.0,0,0.0,0.0,0,2738.31,1,0.0,0,2240.97,2,0.0,0,3,True
user_02727,2,2.8,202,5.4,1,0.0,0,1.16,0.0,0,0.61,1,0.0,0,0.63,0,0.0,0,1,True
user_02731,6,8.8,1,0.0,0,13.18,0,0.0,0.0,0,259.56,4,0.0,0,213.36,6,0.0,0,10,True
user_02732,3,3.2,162,35.59,1,0.0,0,0.0,0.0,1,453.48,4,0.0,0,430.28,3,0.0,0,8,True
user_02733,6,8.8,1,0.0,0,101.44,15,9.22,0.0,0,107.39,9,1.4,0,15.21,0,0.0,1,25,True
user_02734,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,1,True
user_02737,6,10.7,3,0.0,0,33.59,2,28.43,0.1,8,117.71,6,0.0,1,84.38,8,0.0,1,26,True
user_02738,3,8.2,104,20.32,1,0.0,0,0.0,0.0,0,20.76,4,0.0,0,20.95,6,0.0,0,10,True
user_02741,3,4.4,101,8.04,1,0.0,0,0.0,0.0,0,3.14,0,0.0,0,3.23,0,0.0,0,0,True
user_02742,5,3.4,2,0.0,0,36.69,1,0.0,0.04,1,52.84,0,0.0,0,20.08,3,0.0,1,6,True
user_02743,12,8.9,00:00:00,0.0,0,0.27,0,7.55,0.12,13,6.37,0,0.0,0,0.0,0,0.0,0,13,True
user_02748,2,4.5,50,14.93,1,0.0,0,0.73,0.0,0,0.11,0,0.0,0,0.61,1,0.0,0,1,True
user_02749,2,2.0,327,8.08,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_02750,6,5.0,16,9.39,1,0.21,1,0.0,0.0,0,5.66,1,0.0,0,5.73,1,0.0,0,3,True
user_02751,3,2.2,272,22.14,1,0.0,0,6.49,0.0,1,6.76,1,0.0,0,0.03,1,6.83,1,4,True
user_02760,5,7.0,1,0.0,0,0.0,0,33.26,0.12,6,18.25,0,8.47,1,3.23,0,13.41,0,7,True
user_02761,3,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
user_02763,2,0.8,49,22.45,1,0.0,1,0.52,0.0,0,0.0,0,0.0,1,0.53,0,0.0,1,3,True
user_02767,4,7.1,267,3.9,1,339.22,10,0.0,0.0,0,351.86,4,0.0,0,0.19,0,0.0,1,15,True
user_02770,5,3.0,48,25.41,1,0.0,0,69.57,0.0,0,80.14,2,0.0,0,0.0,0,72.79,2,4,True
user_02772,2,,,0.0,1,0.0,0,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,2,True
user_02774,2,6.2,78,19.32,1,0.0,0,871.5,0.0,0,1509.57,3,0.0,0,498.42,3,844.07,0,6,True
user_02778,2,5.1,334,4.0,1,65.28,5,0.0,0.0,0,71.54,5,0.0,0,4.74,0,0.0,0,10,True
user_02779,2,3.0,89,5.23,1,0.0,0,2.56,0.0,4,7.7,2,0.0,0,5.97,2,2.13,0,8,True
user_02780,3,3.0,187,7.12,1,0.0,0,0.0,0.0,0,0.32,0,0.0,1,0.32,0,0.0,0,1,True
user_02785,5,8.7,244,5.47,1,0.0,0,11.38,0.0,0,2.52,0,0.0,1,0.93,0,0.0,0,1,True
user_02791,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,True
user_02794,9,10.7,213,0.0,0,47.9,2,0.0,0.03,18,51.76,0,0.0,0,2.04,0,0.0,1,21,True
user_02796,3,3.2,169,9.94,1,0.0,0,0.0,0.0,0,23.2,0,0.0,0,24.42,3,0.0,0,3,True
user_02798,3,1.0,271,4.38,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_02799,2,3.9,56,3.41,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_02801,3,1.0,24,14.44,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_02804,2,1.0,182,3.8,1,0.0,1,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,3,True
user_02805,3,4.2,232,100.22,1,0.0,0,290.84,0.0,1,367.69,2,7.05,0,0.0,0,308.13,3,6,True
user_02806,2,7.3,300,9.93,1,0.0,0,709.04,0.0,0,667.0,5,0.0,0,0.0,1,664.7,1,7,True
user_02809,9,22.1,00:00:00,0.0,0,0.0,0,147.37,0.18,5,101.76,2,0.0,0,44.7,2,0.0,0,9,True
user_02810,10,13.4,11,0.0,0,12.34,4,15.91,0.1,9,90.85,7,0.0,0,77.87,10,0.0,0,30,True
user_02812,5,10.9,2,0.0,0,0.0,0,0.0,0.0,0,176.98,22,0.0,1,188.42,57,0.0,0,80,True
user_02816,2,2.0,182,7.42,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_02818,9,16.7,40,34.66,1,131.25,6,5.77,0.0,0,721.31,14,0.0,0,557.1,33,0.0,0,53,True
user_02819,3,0.8,235,5.37,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
user_02823,3,0.8,123,5.64,1,0.0,0,166.93,0.0,0,96.9,1,0.0,0,97.37,0,0.0,0,1,True
user_02825,2,3.3,273,58.1,1,0.0,0,39.43,0.0,0,1792.73,2,39.97,1,1814.94,3,0.0,0,6,True
user_02826,9,7.2,185,0.0,0,0.0,0,0.04,0.0,13,0.03,0,0.0,0,0.03,0,0.0,0,13,True
user_02827,5,6.3,250,4.34,1,9.66,0,0.0,0.0,0,93.62,2,0.0,0,83.08,4,0.0,0,6,True
user_02829,4,16.0,6,227.14,1,32.44,12,0.0,0.0,0,114.68,9,0.0,0,78.65,18,0.0,1,40,True
user_02833,2,1.7,230,13.67,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_02835,9,13.5,1,0.0,0,13.67,3,0.0,0.27,12,195.79,9,0.0,0,165.15,24,0.0,1,49,True
user_02837,2,1.0,249,64.4,1,9.21,15,0.0,0.0,0,14.73,1,0.0,0,2.74,1,0.0,0,17,True
user_02840,2,4.1,39,14.09,1,0.13,0,0.0,0.0,1,41.74,0,0.0,0,39.58,1,0.0,0,2,True
user_02841,2,1.1,208,3.54,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_02845,2,5.2,57,67.32,1,17.7,4,0.0,0.0,0,29.33,5,0.0,1,14.94,4,0.0,0,14,True
user_02858,2,2.0,271,4.6,1,0.0,1,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,2,True
user_02861,7,11.1,00:00:00,0.0,0,107.41,6,11.69,0.09,8,284.21,11,0.0,1,177.52,12,0.0,0,38,True
user_02862,3,2.4,17,11.51,1,0.0,0,0.0,0.0,1,0.64,1,0.0,0,0.65,1,0.0,0,3,True
user_02864,2,9.0,242,9.27,1,522.66,23,0.0,0.0,0,606.28,3,0.0,0,82.79,0,0.0,0,26,True
user_02866,10,10.6,2,0.0,0,44.95,3,1.26,0.53,2,213.98,8,0.0,0,171.76,27,0.0,0,40,True
user_02868,9,21.1,14,1834.22,1,0.0,0,0.0,0.1,1,2417.99,204,0.0,1,2507.33,28,0.0,0,234,True
user_02871,3,3.3,273,56.89,1,0.0,1,514.55,0.0,0,220.43,0,276.27,1,0.0,1,207.68,0,3,True
user_02872,2,1.0,85,10.14,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_02873,3,1.1,267,8.57,1,0.0,0,241.92,0.0,1,258.73,1,0.0,0,0.0,0,236.73,1,3,True
user_02881,2,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,3,True
user_02883,13,3.4,2,0.0,0,4.87,0,0.0,0.04,4,65.09,2,0.0,0,50.64,6,0.0,0,12,True
user_02884,6,7.2,1,0.0,0,1.58,0,0.0,4.55,14,207.5,1,0.0,1,154.63,2,0.0,0,18,True
user_02885,2,7.0,83,37.04,1,3.55,0,0.0,0.0,0,287.85,4,0.0,0,305.24,5,0.0,1,10,True
user_02886,2,0.9,299,4.77,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,True
user_02888,12,5.2,7,0.0,0,8.01,0,182.84,0.44,23,133.55,0,53.83,0,45.97,1,115.62,0,24,True
user_02890,5,24.6,229,874.5,1,0.0,0,0.0,2.85,16,3072.89,270,0.0,0,2982.4,38,0.0,0,324,True
user_02891,2,6.9,330,11.8,1,116.08,5,0.0,0.0,0,116.02,3,0.0,0,0.33,0,0.0,0,8,True
user_02893,2,2.8,219,3.02,1,0.0,0,0.0,0.0,0,244.44,1,0.0,1,246.01,0,0.0,0,2,True
user_02895,5,16.4,2,0.0,0,76.51,10,0.4,0.0,0,471.22,14,0.0,0,388.34,37,0.0,0,61,True
user_02900,3,2.8,88,8.86,1,0.0,0,0.0,0.01,2,1.33,0,0.0,0,1.35,0,0.0,0,2,True
user_02902,4,9.4,1,0.0,0,21.1,3,0.0,0.0,0,537.49,10,0.0,0,402.23,24,0.0,1,38,True
user_02904,2,,,0.0,1,0.0,1,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,2,True
user_02911,2,2.0,190,10.45,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
user_02916,8,9.9,15,0.0,0,13.49,0,130.11,0.0,18,253.66,3,0.0,0,218.32,3,40.77,0,24,True
user_02918,2,1.9,280,4.35,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0,2,True
user_02921,3,7.4,79,35.7,1,7.14,2,1.36,0.01,8,46.81,10,0.0,0,39.29,9,0.0,1,30,True
user_02929,3,4.1,303,3.84,1,75.36,3,0.0,0.0,1,130.89,1,0.0,0,51.38,0,0.0,0,5,True
user_02940,5,2.8,202,16.09,1,0.0,0,18.83,0.0,0,6.09,0,12.97,0,12.57,1,5.41,0,1,True
user_02944,2,3.5,86,26.2,1,0.0,0,3.57,0.0,1,0.75,0,0.0,0,4.04,2,0.0,0,3,True
user_02945,4,3.3,109,22.4,1,0.0,1,82.68,0.0,0,0.0,0,93.42,3,91.81,2,0.0,0,6,True
